ViolationID,BuildingID,RegistrationID,BoroID,Borough,HouseNumber,LowHouseNumber,HighHouseNumber,StreetName,StreetCode,Postcode,Apartment,Story,Block,Lot,Class,InspectionDate,ApprovedDate,OriginalCertifyByDate,OriginalCorrectByDate,NewCertifyByDate,NewCorrectByDate,CertifiedDate,OrderNumber,NOVID,NOVDescription,NOVIssuedDate,CurrentStatusID,CurrentStatus,CurrentStatusDate,NovType,ViolationStatus,RentImpairing,Latitude,Longitude,CommunityBoard,CouncilDistrict,CensusTract,BIN,BBL,NTA
15169958,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,4E,1,5417,29,C,05/16/2022,05/19/2022,06/20/2022,06/15/2022,,,,790,7913761,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 2; IN THE PRIVATE HALLWAY LOCATED AT APT 4E, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH , SECTION AT EAST",05/20/2022,19,VIOLATION CLOSED,05/15/2023,Original,Close,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush
15621018,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,,1,5417,29,C,12/21/2022,12/21/2022,01/10/2023,01/05/2023,,,,530,8227952,"SECTION 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT BUILDING FRONT ENTRANCE , 1st STORY",12/22/2022,19,VIOLATION CLOSED,05/15/2023,Original,Close,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush
12868635,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,1F,2,5417,29,C,01/22/2019,01/23/2019,02/19/2019,02/14/2019,,,,569,6371247,"§ 27-2018 ADMIN. CODE: ABATE THE NUISANCE CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 1F, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",01/24/2019,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/11/2023,Original,Open,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush (West)-Ditmas Park-Parkville
12868659,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,1F,2,5417,29,C,01/22/2019,01/24/2019,02/07/2019,02/02/2019,,,,505,6372485,"§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE RADIATOR STEAM AIR VALVE IN THE 2nd ROOM FROM NORTH AT WEST LOCATED AT APT 1F, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",01/25/2019,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/11/2023,Original,Open,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush (West)-Ditmas Park-Parkville
12868675,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,1F,2,5417,29,C,01/22/2019,01/24/2019,02/20/2019,02/15/2019,,,,568,6372487,"§ 27-2018 ADMIN. CODE: ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 1F, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",01/25/2019,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/11/2023,Original,Open,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush (West)-Ditmas Park-Parkville
15205966,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,4B,2,5417,29,C,06/15/2022,06/16/2022,06/30/2022,06/23/2022,,,,583,7944116,"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT THE CEILING IN THE BATHROOM LOCATED AT APT 4B, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",06/17/2022,19,VIOLATION CLOSED,09/27/2022,Original,Close,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush
13947180,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,1C,3,5417,29,C,12/15/2020,12/16/2020,01/17/2021,01/12/2021,,,,568,7037228,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 1C, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",12/17/2020,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/11/2023,Original,Open,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush (West)-Ditmas Park-Parkville
15169922,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,3C,3,5417,29,C,05/16/2022,05/19/2022,06/20/2022,06/15/2022,,,,790,7913760,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 3; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 3C, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",05/20/2022,19,VIOLATION CLOSED,09/28/2022,Original,Close,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush
14365622,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,1C,3,5417,29,C,06/01/2021,06/03/2021,07/05/2021,06/30/2021,,,,568,7367098,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 1C, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",06/04/2021,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/11/2023,Original,Open,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush (West)-Ditmas Park-Parkville
14621992,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,1F,2,5417,29,C,10/15/2021,10/15/2021,11/18/2021,11/13/2021,,,,569,7516238,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 1F, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",10/18/2021,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/11/2023,Original,Open,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush (West)-Ditmas Park-Parkville
14622015,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,1F,2,5417,29,C,10/15/2021,10/18/2021,11/19/2021,11/14/2021,,,,530,7517943,"§ 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE ... IN THE ENTRANCE LOCATED AT APT 1F, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",10/19/2021,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/11/2023,Original,Open,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush (West)-Ditmas Park-Parkville
14664484,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,4E,1,5417,29,C,10/29/2021,11/04/2021,12/06/2021,12/01/2021,,,,568,7536437,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4E, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",11/05/2021,19,VIOLATION CLOSED,05/26/2023,Original,Close,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush
15169918,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,3C,3,5417,29,C,05/16/2022,05/19/2022,06/02/2022,05/26/2022,,,,546,7913759,"§ 27-2005, 2007 HMC: REMOVE THE ILLEGAL DOUBLE CYLINDER KEY OPERATED LOCKING DEVICE AT DOOR IN THE ENTRANCE LOCATED AT APT 3C, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",05/20/2022,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/11/2023,Original,Open,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush (West)-Ditmas Park-Parkville
15267860,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,4B,2,5417,29,C,07/20/2022,07/20/2022,08/21/2022,08/16/2022,,,,568,7979142,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4B, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH , SECTION ''north''",07/21/2022,21,NOT COMPLIED WITH,07/11/2023,Original,Open,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush (West)-Ditmas Park-Parkville
15515309,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,1F,2,5417,29,C,11/14/2022,11/14/2022,12/16/2022,12/11/2022,,,,567,8156954,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF RODENTS RATS IN THE ENTIRE APARTMENT LOCATED AT APT 1F, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",11/15/2022,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/11/2023,Original,Open,Y,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush (West)-Ditmas Park-Parkville
15515310,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,1F,2,5417,29,C,11/14/2022,11/14/2022,12/16/2022,12/11/2022,,,,568,8156954,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 1F, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",11/15/2022,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/11/2023,Original,Open,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush (West)-Ditmas Park-Parkville
15515320,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,1F,2,5417,29,C,11/14/2022,11/14/2022,12/04/2022,11/29/2022,,,,530,8156955,"§ 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE ... IN THE ENTRANCE LOCATED AT APT 1F, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",11/15/2022,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/11/2023,Original,Open,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush (West)-Ditmas Park-Parkville
14556559,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,4B,2,5417,29,C,09/15/2021,09/18/2021,10/21/2021,10/16/2021,,,,568,7482283,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4B, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",09/20/2021,19,VIOLATION CLOSED,05/26/2023,Original,Close,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush
15267859,142778,334376,3,BROOKLYN,3813,3813,3821,18 AVENUE,6880,11218,4B,2,5417,29,C,07/20/2022,07/20/2022,08/09/2022,08/04/2022,,,,530,7979143,"§ 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE IN THE ENTRANCE LOCATED AT APT 4B, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH , SECTION ''north''",07/21/2022,11,VIOLATION WILL BE REINSPECTED,07/06/2023,Original,Open,N,40.633992,-73.970280,14,40,482,3127735,3054170029,Flatbush (West)-Ditmas Park-Parkville
13297813,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,A4,1,5422,19,C,09/24/2019,09/26/2019,10/10/2019,10/05/2019,,,,502,6618041,"SECTION 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR IN THE KITCHEN LOCATED AT APT A4, 1st STORY, 2nd APARTMENT FROM WEST AT NORTH , SECTION AT EAST",09/27/2019,19,VIOLATION CLOSED,03/11/2020,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
13242834,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,A3,1,5422,19,C,08/22/2019,08/22/2019,09/05/2019,08/31/2019,,,,579,6581944,"SECTION 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT BATHTUB IN THE BATHROOM LOCATED AT APT A3, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",08/23/2019,19,VIOLATION CLOSED,11/01/2019,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
13297812,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,A4,1,5422,19,C,09/24/2019,09/26/2019,10/23/2019,10/18/2019,,,,550,6618042,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX 32 SQ FT AT THE CEILING, EAST WALL, SOUTH WALL, WEST WALL IN THE BATHROOM LOCATED AT APT A4, 1st STORY, 2nd APARTMENT FROM WEST AT NORTH , SECTION AT EAST",09/27/2019,19,VIOLATION CLOSED,12/04/2019,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
12446365,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,B4,1,5422,19,C,06/22/2018,06/26/2018,07/30/2018,07/25/2018,,,,790,6125489,"§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 1; INSTALLED ON THE OUTSIDE OF THE UPPER WINDOW SASH IN THE ENTIRE APARTMENT LOCATED AT APT B4, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH , SECTION AT WEST",06/27/2018,11,VIOLATION WILL BE REINSPECTED,06/28/2023,Original,Open,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush (West)-Ditmas Park-Parkville
15371102,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,,1,5422,19,C,09/12/2022,09/13/2022,09/27/2022,09/20/2022,,,,504,8037138,"§ 27-2005 ADM CODE PROVIDE APPROVE TYPE FIRE RATED DOOR AT SOUTH AT PUBLIC HALL, 1st STORY",09/14/2022,11,VIOLATION WILL BE REINSPECTED,06/28/2023,Original,Open,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush (West)-Ditmas Park-Parkville
15519642,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,B14,4,5422,19,C,11/07/2022,11/09/2022,12/11/2022,12/06/2022,,,,790,8138822,"§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 5; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT B14, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",11/10/2022,11,VIOLATION WILL BE REINSPECTED,06/28/2023,Original,Open,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush (West)-Ditmas Park-Parkville
15528507,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,B1,1,5422,19,C,11/01/2022,11/14/2022,11/28/2022,11/21/2022,,,,502,8157154,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD SUBFLOOR SINKING NEAR BATHTUB IN THE BATHROOM LOCATED AT APT B1, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH , SECTION ''WEST''",11/15/2022,11,VIOLATION WILL BE REINSPECTED,06/28/2023,Original,Open,N,40.629599,-73.975769,14,40,480,3127878,3054220019,Flatbush (West)-Ditmas Park-Parkville
15528537,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,,2,5422,19,C,11/01/2022,11/14/2022,11/28/2022,11/21/2022,,,,505,8157155,"§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE GLASS PANE AGT LOWER SASH AT PUBLIC HALL, 2nd STORY",11/15/2022,11,VIOLATION WILL BE REINSPECTED,06/28/2023,Original,Open,N,40.629599,-73.975769,14,40,480,3127878,3054220019,Flatbush (West)-Ditmas Park-Parkville
15529638,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,,1,5422,19,C,11/13/2022,11/16/2022,11/30/2022,11/23/2022,,,,502,8174037,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CRACKED , DISLOGED PLATER AT CEILING AT BEAM, AT PUBLIC HALL, 1st STORY, SECTION ''EAST''",11/17/2022,11,VIOLATION WILL BE REINSPECTED,06/28/2023,Original,Open,N,40.629599,-73.975769,14,40,480,3127878,3054220019,Flatbush (West)-Ditmas Park-Parkville
15529634,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,,,5422,19,C,11/13/2022,11/16/2022,11/30/2022,11/23/2022,,,,502,8174037,"SECTION 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CRACKED MASONRY TREADS AND RISERS , WITH MISSING SECTIONAT EXIT STAIR BELOW GRADE, BUILDING FRONT, AT FIRE PASSAGE WAY, SECTION ''NORTHWEST''",11/17/2022,19,VIOLATION CLOSED,05/26/2023,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
15616276,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,,2,5422,19,C,12/13/2022,12/16/2022,01/01/2023,12/25/2022,,,,505,8223703,"SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE GLASS PANE AT LOWER SASH AT PUBLIC HALL, 2nd STORY, SECTION ''WEST''",12/19/2022,19,VIOLATION CLOSED,05/15/2023,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
15226239,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,A8,2,5422,19,C,06/21/2022,06/22/2022,07/22/2022,07/17/2022,,,,624,7949352,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD-PAINT THAT IS XRF TESTED INCONCLUSIVE FOR LEAD CONTENT AT 0.5MG/CM2 AND IS PRESUMED LEAD PAINT AS SET FORTH IN (28 RCNY ï¿½11-07(b)) AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE-USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(b)(2) 1st WINDOW FRAME FROM WEST AT NORTH WALL IN THE BATHROOM LOCATED AT APT A8, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",06/23/2022,19,VIOLATION CLOSED,09/13/2022,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
15233734,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,A4,1,5422,19,C,06/22/2022,06/27/2022,07/11/2022,07/04/2022,,,,508,7954761,"SECTION 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE BATHROOM LOCATED AT APT A4, 1st STORY, 2nd APARTMENT FROM WEST AT NORTH , SECTION AT EAST",06/28/2022,19,VIOLATION CLOSED,09/13/2022,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
15233911,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,A11,3,5422,19,C,06/22/2022,06/27/2022,07/11/2022,07/04/2022,,,,508,7954762,"SECTION 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE 3rd ROOM FROM NORTH AT WEST LOCATED AT APT A11, 3rd STORY, 2nd APARTMENT FROM EAST AT SOUTH , SECTION AT EAST",06/28/2022,19,VIOLATION CLOSED,09/20/2022,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
15558487,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,B1,1,5422,19,C,11/01/2022,11/16/2022,12/16/2022,12/11/2022,,,,616,8174039,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) WEST WALL IN THE BATHROOM LOCATED AT APT B1, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH , SECTION ''WEST''",11/17/2022,19,VIOLATION CLOSED,01/31/2023,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
14889545,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,,1,5422,19,C,02/19/2022,02/21/2022,03/07/2022,02/28/2022,,,,505,7695950,"SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE WIRE GLASS AT LOWER SASH WINDOW , AT PUBLIC HALL STAIRS, 1st STORY, SECTION ''WEST ''",02/22/2022,19,VIOLATION CLOSED,03/23/2022,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
14889546,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,,1,5422,19,C,02/19/2022,02/21/2022,03/07/2022,02/28/2022,,,,510,7695950,"SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF FREE STANDING RADIATOR, AT SOUTH WALL, AT PUBLIC HALL STAIRS, 1st STORY, SECTION ''WEST ''",02/22/2022,19,VIOLATION CLOSED,03/23/2022,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
13243454,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,A3,1,5422,19,C,08/22/2019,08/23/2019,09/28/2019,09/23/2019,,,,617,6583085,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) 1st DOOR FRAME FROM EAST AT SOUTH WALL IN THE FOYER LOCATED AT APT A3, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",08/26/2019,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,06/09/2023,Original,Open,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
15168436,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,A3,1,5422,19,C,05/16/2022,05/18/2022,06/19/2022,06/14/2022,,,,530,7912622,"SECTION 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE .. IN THE ENTRANCE LOCATED AT APT A3, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",05/19/2022,19,VIOLATION CLOSED,09/13/2022,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
15171021,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,A3,1,5422,19,C,05/16/2022,05/19/2022,06/18/2022,06/13/2022,,,,622,7913904,"SECTION 27-2056.7, 27-2056.8, 27-2056.9 ADM CODE -CERTIFY COMPLIANCE WITH LEAD-BASED PAINT HAZARD CONTROL REQUIREMENTS DURING PERIOD OF UNIT VACANCY BY PERFORMING ACTIVITIES NECESSARY TO ABATE TESTED LEAD-BASED PAINT FROM REQUIRED WINDOW AND/OR DOOR FRICTION SURFACES FOR APARTMENT AND MAKE FLOORS SMOOTH AND CLEANABLE, POSITIVE LEAD-BASED PAINT IN AN APARTMENT WITH A CHILD UNDER SIX LOCATED AT APT A3, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",05/20/2022,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,11/09/2022,Original,Open,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
15172775,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,A8,2,5422,19,C,05/18/2022,05/21/2022,06/21/2022,06/16/2022,,,,617,7915678,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) WEST WALL IN THE KITCHEN LOCATED AT APT A8, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",05/23/2022,19,VIOLATION CLOSED,04/18/2023,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
13243453,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,A3,1,5422,19,C,08/22/2019,08/23/2019,09/28/2019,09/23/2019,,,,617,6583085,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) 1st CLOSET FROM NORTH AT EAST WALL DOOR FRAME IN THE PRIVATE HALLWAY LOCATED AT APT A3, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",08/26/2019,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,06/09/2023,Original,Open,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
13556399,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,A4,1,5422,19,C,01/17/2020,01/23/2020,02/19/2020,02/14/2020,,,,568,6802371,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT A4, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",01/24/2020,19,VIOLATION CLOSED,05/26/2023,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
13201255,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,A8,2,5422,19,C,07/30/2019,07/31/2019,08/27/2019,08/22/2019,,,,569,6559011,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT A8, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",08/01/2019,19,VIOLATION CLOSED,05/26/2023,Original,Close,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
